name	arabicName	scientificName	price	imageUrl	categoryName	company	route
AQUA PLUS SYRUP 100 ML	أكوا بلوس	CARAWAY OIL+DILL OIL+CHAMOMILE EXTRACT+SODIUM BICARBONATE	45.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aqua-plus-syrup-100-ml-154713.jpg?v=1707155072	GIT DISTURBANCE	EGPI	ORAL.LIQUID
ARCOXIA 120 MG 7 F.C.TABS.	أركوكسيا	ETORICOXIB	137.0	https://demov2.egypt.dawatech.com/web/image/product.template/7741/image_1920	NSAID.SELECTIVE COX-2 INHIBITORS	MERCK SHARP & DOHME	ORAL.SOLID
ARCOXIA 60 MG 14 F.C.TABS.	أركوكسيا	ETORICOXIB	224.0	https://demov2.egypt.dawatech.com/web/image/product.template/4935/image_1920	NSAID.SELECTIVE COX-2 INHIBITORS	MERCK SHARP & DOHME	ORAL.SOLID
ARCOXIA 90 MG 14 F.C.TABS.	أركوكسيا	ETORICOXIB	239.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/arcoxia-90-mg-14-tablets-792242.jpg?v=1691500242	NSAID.SELECTIVE COX-2 INHIBITORS	MERCK SHARP & DOHME	ORAL.SOLID
ARICEPT 10 MG 14 F.C. TAB.	أريسيبت	DONEPEZIL	470.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aricept-10-mg-14-tablets-636552.jpg?v=1687635055	ACETYLCHOLINESTERASE INHIBITOR	PFIZER	ORAL.SOLID
ARICEPT 5 MG 14 TAB.	أريسيبت	DONEPEZIL	392.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aricept-5-mg-14-tablets-362577.jpg?v=1687634968	CENTRAL ACETYLCHOLINESTERASE INHIBITOR	PFIZER	ORAL.SOLID
ARIMIDEX 1 MG 28 TAB.	أريميديكس	ANASTROZOLE	706.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/arimidex-1-mg-28-tablets-483058.jpg?v=1744244958	NON-STEROIDAL AROMATASE-INHIBITOR	ASTRA ZENECA	ORAL.SOLID
ARMOWAKE 50 MG 20 TABS.	أرموواكي	ARMODAFINIL	86.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/armowake-50-mg-20-tablets-586720.jpg?v=1744244369	WAKEFULNESS-PROMOTING AGENT	EVA PHARMA	ORAL.SOLID
AROMASIN 25 MG 30 TABS.	أروماسين	EXEMESTANE	1382.0	https://demov2.egypt.dawatech.com/web/image/product.template/730/image_1920	ANTINEOPLASTIC	PFIZER	ORAL.SOLID
ARTHFREE 20 MG 30 F.C.TABS.	أرثفري	LEFLUNOMIDE	261.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/arthfree-20-mg-30-tablets-407629.jpg?v=1695313879	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	EVA PHARMA	ORAL.SOLID
ARTIXIBAN 5 MG 30 F.C. TABS.	أرتيكسيبان	APIXABAN	444.0	https://demov2.egypt.dawatech.com/web/image/product.template/4449/image_1920	ANTICOAGULANT	MASH PREMIERE	ORAL.SOLID
ASCIZADEX-N TOP. GEL 40 GM	أسسيزاديكس-ن توب	AESCIN+DIETHYLAMINE SALICYLATE	46.0	https://demov2.egypt.dawatech.com/web/image/product.template/14287/image_1920	NSAID.ANTIREHUMATIC.SALICYLATES	ZAD	TOPICAL
ATACAND 16 MG 14 TABS.	أتاكاند	CANDESARTAN CILEXETIL	116.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/atacand-16-mg-14-tablets-892930.jpg?v=1687635055	ANTIHYPERTENSIVE.ARBS	ASTRA ZENECA	ORAL.SOLID
ATACAND 4 MG 14 TABS.	أتاكاند	CANDESARTAN CILEXETIL	39.75	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/atacand-4-mg-14-tablets-358024.jpg?v=1687635055	ANTIHYPERTENSIVE.ARBS	ASTRA ZENECA	ORAL.SOLID
ATACAND PLUS 16/12.5 MG 14 TABS.	أتاكاند بلوس 16/	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	116.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/atacand-plus-16-mg-125-mg-14-tablets-862117.jpg?v=1687635055	ANTI-HYPERTENSIVE. COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	ASTRA ZENECA > HEALTHY FAMILY	ORAL.SOLID
ATACAND PLUS 32/25 MG 14 TABS.	أتاكاند بلوس 32/	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	179.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/atacand-plus-32-mg-25-mg-14-tablets-997412.jpg?v=1731669827	ANTI-HYPERTENSIVE. COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	ASTRA ZENECA > HEALTHY FAMILY	ORAL.SOLID
ATOR 10 MG 7 TABS.	أتور	ATORVASTATIN	45.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/ator-10-mg-7-tablets-118304.jpg?v=1723906604	ANTIHYPERLIPIDEMIC.STATINS	EIPICO	ORAL.SOLID
ATOR 20 MG 10 F.C.TABS.	أتور	ATORVASTATIN	79.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ator-20-mg-10-tablets-713711.jpg?v=1687731997	ANTIHYPERLIPIDEMIC.STATINS	EIPICO	ORAL.SOLID
ATOR 40 MG 10 F.C.TABS.	أتور	ATORVASTATIN	106.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ator-40-mg-10-tablets-264359.jpg?v=1687731997	ANTIHYPERLIPIDEMIC.STATINS	EIPICO	ORAL.SOLID
AUGMENTIN 1 GM 14 F.C.TABS.	أوجمينتين	AMOXICILLIN+CLAVULANIC ACID	210.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/augmentin-1-gm-14-tablets-145727.jpg?v=1687635056	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > SMITHKLINE BEECHAM	ORAL.SOLID
AUGMENTIN 156 MG/5 ML SUSP. 80 ML	أوجمينتين /	AMOXICILLIN+CLAVULANIC ACID	99.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/augmentin-312-mg-5-ml-suspension-80-ml-2375941.jpg?v=1758854698	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > BEECHAM GROUP	ORAL.LIQUID
AUGMENTIN 312 MG/5ML SUSP. 80 ML	أوجمينتين /	AMOXICILLIN+CLAVULANIC ACID	120.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/augmentin-312-mg-5-ml-suspension-80-ml-2375941.jpg?v=1758854698	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > SMITHKLINE BEECHAM	ORAL.LIQUID
AUGMENTIN 625 MG 10 F.C.TABS.	أوجمينتين	AMOXICILLIN+CLAVULANIC ACID	117.0	https://demov2.egypt.dawatech.com/web/image/product.template/8811/image_1920	PENICILLINS.PENICILLIN WITH B-LACTAMASE INHIBITOR	MUP > SMITHKLINE BEECHAM	ORAL.SOLID
AVARA 10 MG 30 F.C.TABS.	أفارا	LEFLUNOMIDE	315.0	https://demov2.egypt.dawatech.com/web/image/product.template/4573/image_1920	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	SANOFI	ORAL.SOLID
AVARA 20 MG 30 F.C.TABS.	أفارا	LEFLUNOMIDE	483.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/avara-20-mg-30-tablets-702207.jpg?v=1710536084	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	SANOFI	ORAL.SOLID
AVEROZOLID 600 MG 10 F.C.TAB.	أفيروزوليد	LINEZOLID	231.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/averozolid-600-mg-10-tablets-716650.jpg?v=1687635062	ANTIBIOTIC.OXAZOLIDINONE	EL-OBOUR > AVERROES PHARMA-EGYPT	ORAL.SOLID
AZROLID 500 MG 3 F.C.TABS.	أزروليد	AZITHROMYCIN	63.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/azrolid-500-mg-3-tablets-495071.jpg?v=1712363057	ANTIBIOTIC.MACROLIDE	AMRIYA	ORAL.SOLID
AZROLID 500 MG 6 F.C.TABS.	أزروليد	AZITHROMYCIN	126.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/azrolid-500-mg-6-tablets-226918.jpg?v=1735326424	ANTIBIOTIC.MACROLIDE	AMRIYA	ORAL.SOLID
BABETONE SYRUP 120 ML	بابيتوني	THYME+FENNEL+BEE PROPOLIS+ROSE HIP+HONEY BASE	35.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/babetone-syrup-120-ml-2908510.jpg?v=1758854201	COUGH PRODUCTS	AL ESRAA PHARMACEUTICAL OPTIMA	ORAL.LIQUID
BACLOFEN 25 MG 20 TABS.	باكلوفين	BACLOFEN	42.0	https://demov2.egypt.dawatech.com/web/image/product.template/16675/image_1920	CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	MISR > AL DELTA PHARMACEUTICALS TRADING CO.	ORAL.SOLID
BEBELAC 1 MILK 400 GM	بيبيلاك 1 ميلك	MILK FORMULA STAGE 1	329.0	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/rn-image_picker_lib_temp_75514505-130f-4b3a-8e33-65bb9f3683db.png?v=1771526227	MILK PRODUCTS.FIRST STAGE (AGE 0-6 MONTHS)	NUTRICIA CUIJK B.V. > SAMI AND CO.	UNKNOWN
BENOX 0.4% EYE DROPS 10 ML	بينوكس 0.4% إيي	BENOXINATE	23.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/benox-04-eye-drops-10-ml-854283.jpg?v=1726767606	LOCAL ANAESTHETIC	EIPICO	EYE
BENZANIL GEL 80 GM	بينزانيل	BENZYL ALCOHOL+BENZYL BENZOATE	35.0	https://demov2.egypt.dawatech.com/web/image/product.template/17105/image_1920	SCABICIDAL	EL NILE.	TOPICAL
BETASERC 16 MG 60 TABS.	بيتاسيرك	BETAHISTINE	219.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/betaserc-16-mg-60-tablets-355801.jpg?v=1695227640	DIAMINE OXIDASE INHIBITOR.ANTI VERTIGO	ABBOTT LABORATORIES	ORAL.SOLID
BETASERC 24 MG 40 TABS.	بيتاسيرك	BETAHISTINE	218.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/betaserc-24-mg-40-tablets-189687.jpg?v=1713667152	DIAMINE OXIDASE INHIBITOR	ABBOTT LABORATORIES	ORAL.SOLID
BETASERC 8 MG 100 TABS.	بيتاسيرك	BETAHISTINE	160.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/betaserc-8-mg-100-tablets-490406.jpg?v=1707748520	DIAMINE OXIDASE INHIBITOR.ANTI VERTIGO	ABBOTT LABORATORIES	ORAL.SOLID
BETAVAL-C CREAM 20 GM	بيتافال-ك	BETAMETHASONE+CLIOQUINOL	7.75	https://demov2.egypt.dawatech.com/web/image/product.template/18267/image_1920	GLUCOCORTICOID WITH ANTIFUNGAL	KAHIRA > ARAB DRUG COMPANY (ADCO)	TOPICAL
BETOPTIC 5MG/ML EYE DROPS 5 ML	بيتوبتيك /مل إيي	BETAXOLOL	23.4	https://demov2.egypt.dawatech.com/web/image/product.template/17143/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	ALCON > NOVARTIS SCIENTIFIC OFFICE	EYE
BI-ALCOFAN 150 MG 30 TABS.	بي-ألكوفان	KETOPROFEN	24.75	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bi-alcofan-150-mg-30-tablets-715699.jpg?v=1687732104	NSAID.PROPIONIC ACID DERIVATIVES	ALEXANDRIA	ORAL.SOLID
BI-PROFENID 150 MG 20 SCORED TABS.	بي-بروفينيد 20 سكوريد	KETOPROFEN	13.2	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bi-profenid-150-mg-20-tablets-821404.jpg?v=1687635074	NSAID.PROPIONIC ACID DERIVATIVES	SANOFI	ORAL.SOLID
BILICHOL 24 CAPS.	بيليتشول	BORNEOL+CAMPHENE+CINEOL+MENTHOL+MENTHONE+PINENE ( ALPHA & BETA )	32.0	https://demov2.egypt.dawatech.com/web/image/product.template/16111/image_1920	CHOLELITHIASIS	PHARCO	ORAL.SOLID
BILTRICIDE 600 MG 4 F.C.TABS.	بيلتريسيدي	PRAZIQUANTEL	33.0	https://demov2.egypt.dawatech.com/web/image/product.template/17861/image_1920	ANTHELMINTIC	ALEXANDRIA	ORAL.SOLID
BISADYL 5 MG 30 E.C.TABS.	بيساديل 30 إ.ك	BISACODYL	28.5	https://demov2.egypt.dawatech.com/web/image/product.template/18094/image_1920	LAXATIVE	AMRIYA	ORAL.SOLID
BISOCARD 10 MG 30 F.C.TAB.	بيسوكارد	BISOPROLOL FUMARATE	84.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bisocard-10-mg-30-tablets-422395.jpg?v=1715231550	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
BISOCARD 5 MG 30 F.C.TAB.	بيسوكارد	BISOPROLOL FUMARATE	63.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bisocard-5-mg-30-tablets-841418.jpg?v=1727830458	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
BISTOL 5 MG 20 F.C.TAB.	بيستول	BISOPROLOL FUMARATE	34.0	https://demov2.egypt.dawatech.com/web/image/product.template/17282/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	HIKMA PHARMA	ORAL.SOLID
BLADOGRA XR 50 MG 30 F.C. TABS.	بلادوجرا كسر	MIRABEGRON	357.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bladogra-50-mg-30-tablets-958483.jpg?v=1707401341	OVERACTIVE BLADDER	MULTI-APEX	ORAL.SOLID
BLOKIUM 50 MG 15 TAB.	بلوكيوم	ATENOLOL	7.0	https://demov2.egypt.dawatech.com/web/image/product.template/18668/image_1920	ANTI-HYPERTENSIVE.BETA BLOCKER.SELECTIVE B1	MUP > ALMIRALL PRODES-SPAIN	ORAL.SOLID
BRAVAMAX 200 MG 10 TABS.	برافاماكس	MODAFINIL	122.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bravamax-200-mg-10-tablets-390696.jpg?v=1716978381	WAKEFULNESS-PROMOTING AGENT	CHEMIPHARM	ORAL.SOLID
BRINTELLIX 10 MG 14 F.C. TAB.	برينتيلليكس	VORTIOXETINE	364.0	https://demov2.egypt.dawatech.com/web/image/product.template/3835/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	LUNDBECK > MULTIPHARMA	ORAL.SOLID
BRINTELLIX 20 MG 14 F.C. TAB.	برينتيلليكس	VORTIOXETINE	573.0	https://demov2.egypt.dawatech.com/web/image/product.template/2108/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	LUNDBECK > MULTIPHARMA	ORAL.SOLID
BRISTAFLAM 100 MG  20 F.C.TABS.	بريستافلام	ACECLOFENAC	102.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/bristaflam-100-mg-20-tablets-298139.jpg?v=1707748632	NSAID.ACETIC ACID DERIVATIVES	SMITHKLINE BEECHAM	ORAL.SOLID
BRONCHO-VAXOM ADULTS 7MG 10 CAPS.	برونتشو-فاكسوم أدولتس	BACTERIAL LYSATE	217.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/broncho-vaxom-adults-10-capsules-484513.jpg?v=1730620898	IMMUNITY INHANCER	MEMPHIS > OM-SWITZERLAND	ORAL.SOLID
BRONCHOPHANE SYRUP 125 ML	برونتشوفاني	DEXTROMETHORPHAN+DIPHENHYDRAMINE+EPHEDRINE+GUAIFENESIN	24.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/bronchophane-syrup-125-ml-842208.jpg?v=1732286239	ANTI-COUGH.ANTITUSSIVE AND EXPECTORANT	EIPICO	ORAL.LIQUID
BRUFEN 200 MG 30 TABS.	بروفين	IBUPROFEN	48.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-200-mg-30-tablets-693043.jpg?v=1687635232	NSAID.PROPIONIC ACID DERIVATIVES	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN 400 MG 30 TABS.	بروفين	IBUPROFEN	78.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-400-mg-30-tablets-449335.jpg?v=1687635232	NSAID.PROPIONIC ACID DERIVATIVES	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN 600 MG 30 TABS.	بروفين	IBUPROFEN	99.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-600-mg-30-tablets-226069.jpg?v=1687635232	NSAID.PROPIONIC ACID DERIVATIVES	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN COLD 20 F.C. TABS.	بروفين كولد	IBUPROFEN+PSEUDOEPHEDRINE	54.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-cold-20-tablets-942680.jpg?v=1710449235	COLD PRODUCTS	KAHIRA > ABBOTT LABORATORIES	ORAL.SOLID
BRUFEN FLU SUSP. 60 ML	بروفين فلو	IBUPROFEN+PSEUDOEPHEDRINE	34.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/brufen-flu-suspension-60-ml-926956.jpg?v=1707748630	COLD PRODUCTS	KAHIRA > ABBOTT LABORATORIES	ORAL.LIQUID
BUCCAZOLE 2% ORAL GEL 20 GM	بوككازولي 2% أورال	MICONAZOLE	12.0	https://demov2.egypt.dawatech.com/web/image/product.template/18671/image_1920	ANTIFUNGALS.IMIDAZOLES	PHARCO	TOPICAL
BUSCOPAN 10 MG 20 SUGAR C.TABS.	بوسكوبان 20 سوجار ك	HYOSCIN-N-BUTYLBROMID	56.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/buscopan-10-mg-20-tablets-321802.jpg?v=1687635239	ANTISPASMODIC	SERVIER > Opella Healthcare	ORAL.SOLID
CANDALKAN 16 MG 14 F.C.TABS.	كاندالكان	CANDESARTAN CILEXETIL	60.0	https://demov2.egypt.dawatech.com/web/image/product.template/13024/image_1920	ANTIHYPERTENSIVE.ARBS	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDALKAN 4 MG 14 F.C.TABS.	كاندالكان	CANDESARTAN CILEXETIL	40.0	https://demov2.egypt.dawatech.com/web/image/product.template/15197/image_1920	ANTIHYPERTENSIVE.ARBS	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDALKAN PLUS 16/12.5 MG 14 F.C.TABS.	كاندالكان بلوس 16/	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	74.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/candalkan-plus-16-mg-125-mg-14-tablets-327237.jpg?v=1725376700	ANTI-HYPERTENSIVE. COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDALKAN PLUS 32/12.5 MG 14 F.C.TABS.	كاندالكان بلوس 32/	CANDESARTAN CILEXETIL+HYDROCHLOROTHIAZIDE	102.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/candalkan-plus-16-mg-125-mg-14-tablets-327237.jpg?v=1725376700	ANTI-HYPERTENSIVE. COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	GLOBAL NAPI PHARMACEUTICALS > FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
CANDEURAZOLE 150 MG 2 CAPS.	كانديورازولي	FLUCONAZOLE	24.0	https://demov2.egypt.dawatech.com/web/image/product.template/17107/image_1920	ANTIFUNGALS.TRIAZOLES	TABUK PHARMACEUTICAL MANUFACTURING COMPANY > TABUK PHARMA	ORAL.SOLID
CANDICURE-D TOPICAL CREAM 15 GM	كانديكوري-د	DIFLUCORTOLONE VALERATE+ISOCONAZOLE NITRATE	10.0	https://demov2.egypt.dawatech.com/web/image/product.template/18461/image_1920	ANTIFUNGAL WITH GLUCOCORTICOID	AL ESRAA PHARMACEUTICAL OPTIMA	TOPICAL
CAPOTEN 25 MG 20 TAB.	كابوتين	CAPTOPRIL	32.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/capoten-25-mg-20-tablets-903366.jpg?v=1687635127	ANTI-HYPERTENSIVE.ACE	SMITHKLINE BEECHAM	ORAL.SOLID
CAPOTEN 50 MG 10 TAB.	كابوتين	CAPTOPRIL	24.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/capoten-50-mg-10-tablets-891318.jpg?v=1728192097	ANTI-HYPERTENSIVE.ACE	SMITHKLINE BEECHAM	ORAL.SOLID
CARBAPEX 100 MG 30 CHEWABLE TABS.	كاربابيكس 30 تشيوابلي	CARBAMAZEPINE	19.5	https://demov2.egypt.dawatech.com/web/image/product.template/17629/image_1920	ANTI-EPILEPTIC.CARBOXAMIDES	MULTI-APEX	ORAL.SOLID
CARBAPEX 200 MG 30 TABS.	كاربابيكس	CARBAMAZEPINE	24.0	https://demov2.egypt.dawatech.com/web/image/product.template/17036/image_1920	ANTI-EPILEPTIC.CARBOXAMIDES	MULTI-APEX	ORAL.SOLID
CARBAPEX 200 MG CR 30 TABS.	كاربابيكس كر	CARBAMAZEPINE	81.0	https://demov2.egypt.dawatech.com/web/image/product.template/16511/image_1920	ANTI-EPILEPTIC.CARBOXAMIDES	MULTI-APEX	ORAL.SOLID
CARDIOTIMIDE 5 MG 20 TAB.	كارديوتيميدي	TORSEMIDE	34.0	https://demov2.egypt.dawatech.com/web/image/product.template/17204/image_1920	DIURETIC.LOOP	BIOPHARM EGYPT > ANDALOUS PHARMA	ORAL.SOLID
CARDIXIN 0.25 MG 40 TABS.	كارديكسين	DIGOXINE	36.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cardixin-025-mg-40-tablets-4652180.jpg?v=1769006708	HEART FAILURE.CARDIOTONIC AGENTS	ALEXANDRIA	ORAL.SOLID
CARDURA 1 MG 21 TABS.	كاردورا	DOXAZOSIN	78.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cardura-1-mg-21-tablets-200609.jpg?v=1687635248	ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	PFIZER > VIATRIS EGYPT	ORAL.SOLID
CARDURA 4 MG 14 TABS.	كاردورا	DOXAZOSIN	80.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cardura-4-mg-14-tablets-209120.jpg?v=1687635248	ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	PFIZER > VIATRIS EGYPT	ORAL.SOLID
CARFALONE 25 MG 20 F.C.TABS.	كارفالوني	EPLERENONE	132.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/carfalone-25-mg-20-tablets-896665.jpg?v=1728394223	ALDOSTERONE RECEPTOR ANTAGONIST	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
CARNITOL 30% SYRUP 60 ML	كارنيتول 30%	L-CARNITINE	87.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/carnitol-30-syrup-60-ml-663742.jpg?v=1729744491	ANTIOXIDANT	GLOBAL NAPI PHARMACEUTICALS	ORAL.LIQUID
CARNIVITA  30% ORAL SOLUTION 60 ML	كارنيفيتا 30% أورال	L-CARNITINE	48.0	https://demov2.egypt.dawatech.com/web/image/product.template/15945/image_1920	ANTIOXIDANT	EVA PHARMA	UNKNOWN
CARNIVITA FORTE 30 F.C. TAB.	كارنيفيتا فورتي	L-CARNITINE L-TARTRATE+ZINC	177.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/carnivita-forte-30-tablets-397018.jpg?v=1687635252	ANTIOXIDANT	EVA PHARMA	ORAL.SOLID
CASODEX 50 MG 28 TABS.	كاسوديكس	BICALUTAMIDE	940.0	https://demov2.egypt.dawatech.com/web/image/product.template/812/image_1920	ANTINEOPLASTIC	ASTRA ZENECA	ORAL.SOLID
CATAFAST 50 MG 9 SACHET	كاتافاست	DICLOFENAC POTASSIUM	72.0	https://demov2.egypt.dawatech.com/web/image/product.template/11744/image_1920	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	EFF
CATAFLAM 25 MG 20 SUGAR C.TABS.	كاتافلام 20 سوجار ك	DICLOFENAC POTASSIUM	34.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/cataflam-25-mg-20-tablets-796507.jpg?v=1722245540	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	ORAL.SOLID
CATAFLAM 50 MG 20 SUGAR C.TABS.	كاتافلام 20 سوجار ك	DICLOFENAC POTASSIUM	86.0	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/cataflam-50-mg-20-tablets-379761.jpg?v=1687732227	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	ORAL.SOLID
CEFOZON 1 GM VIAL	سيفوزون	CEFOPERAZONE	48.0	https://demov2.egypt.dawatech.com/web/image/product.template/14217/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
CEFOZON 2GM VIAL	سيفوزون	CEFOPERAZONE	62.0	https://demov2.egypt.dawatech.com/web/image/product.template/14905/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
CEFTRIAXONE SODIUM 1 GM I.M.VIAL (KAHIRA)	سيفترياكسوني سوديوم	CEFTRIAXONE	29.0	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	KAHIRA	INJECTION
CEFTRIAXONE-EVA 1 GM I.M. VIAL	سيفترياكسوني-إفا	CEFTRIAXONE	74.0	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EVA PHARMA	INJECTION
CEFTRIAXONE-SANDOZ 1 GM I.M. VIAL	سيفترياكسوني-ساندوز	CEFTRIAXONE	95.0	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	PHARCO B > SANDOZ	INJECTION
CEFTRIAXONE-SEDICO 1 GM I.M. VIAL	سيفترياكسوني-سيديكو	CEFTRIAXONE	56.0	https://demov2.egypt.dawatech.com/web/image/product.template/16480/image_1920	ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	SEDICO	INJECTION
CELEBREX 100MG 10 CAPS.	سيليبريكس	CELECOXIB	92.0	https://www.netmeds.com/images/product-v1/600x600/925501/celebrex_100mg_capsule_10s_0_0.jpg	NSAID.SELECTIVE COX-2 INHIBITORS	PFIZER > VIATRIS EGYPT	ORAL.SOLID
CELEBREX 200MG 10 CAPS.	سيليبريكس	CELECOXIB	132.0	https://www.netmeds.com/images/product-v1/600x600/925500/celebrex_200mg_capsule_10s_0_0.jpg	NSAID.SELECTIVE COX-2 INHIBITORS	PFIZER > VIATRIS EGYPT	ORAL.SOLID
